#proteinId	gotermId	goName	gotermType	goAcc
2861028	13391	transcription regulator activity	molecular_function	GO:0030528
2861028	3838	nucleus	cellular_component	GO:0005634
2861036	4556	translation	biological_process	GO:0006412
2861036	4025	ribosome	cellular_component	GO:0005840
2861036	3827	intracellular	cellular_component	GO:0005622
2861036	2227	structural constituent of ribosome	molecular_function	GO:0003735
2861042	9710	oxidoreductase activity	molecular_function	GO:0016491
2861042	4650	amino acid metabolic process	biological_process	GO:0006520
2861042	2758	glutamate dehydrogenase activity	molecular_function	GO:0004352
2861046	2290	catalytic activity	molecular_function	GO:0003824
2861046	3035	CAAX-protein geranylgeranyltransferase activity	molecular_function	GO:0004662
2861099	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2861099	3736	ATP binding	molecular_function	GO:0005524
2861099	3043	protein kinase activity	molecular_function	GO:0004672
2861099	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2861099	3708	binding	molecular_function	GO:0005488
2861099	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2861119	4639	proteolysis	biological_process	GO:0006508
2861119	2658	metalloendopeptidase activity	molecular_function	GO:0004222
2861119	5939	zinc ion binding	molecular_function	GO:0008270
2861119	21295	metal ion binding	molecular_function	GO:0046872
2861119	2290	catalytic activity	molecular_function	GO:0003824
2861119	10246	mitochondrial processing peptidase complex	cellular_component	GO:0017087
2861119	2670	mitochondrial processing peptidase activity	molecular_function	GO:0004240
2861123	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2861123	3736	ATP binding	molecular_function	GO:0005524
2861123	3043	protein kinase activity	molecular_function	GO:0004672
2861123	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2861123	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2861129	21330	intracellular transport	biological_process	GO:0046907
2861135	5939	zinc ion binding	molecular_function	GO:0008270
2861135	3827	intracellular	cellular_component	GO:0005622
2861135	2175	nucleic acid binding	molecular_function	GO:0003676
2861151	21785	acylglycerol lipase activity	molecular_function	GO:0047372
2861155	9321	integral to membrane	cellular_component	GO:0016021
2861155	8724	anion exchanger activity	molecular_function	GO:0015380
2861155	4936	anion transport	biological_process	GO:0006820
2861157	2441	acid phosphatase activity	molecular_function	GO:0003993
2861174	3727	protein binding	molecular_function	GO:0005515
2861179	2175	nucleic acid binding	molecular_function	GO:0003676
2861182	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
2861182	162	nucleotide binding	molecular_function	GO:0000166
2861182	17777	ribosome biogenesis and assembly	biological_process	GO:0042254
2861182	3838	nucleus	cellular_component	GO:0005634
2861195	4556	translation	biological_process	GO:0006412
2861195	4025	ribosome	cellular_component	GO:0005840
2861195	3827	intracellular	cellular_component	GO:0005622
2861195	2227	structural constituent of ribosome	molecular_function	GO:0003735
2861195	2216	RNA binding	molecular_function	GO:0003723
2861198	24310	regulation of small GTPase mediated signal transduction	biological_process	GO:0051056
2861198	3827	intracellular	cellular_component	GO:0005622
2861198	3421	guanyl-nucleotide exchange factor activity	molecular_function	GO:0005085
2861198	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
2861208	9321	integral to membrane	cellular_component	GO:0016021
2861244	6075	acyltransferase activity	molecular_function	GO:0008415
2861244	2534	carnitine O-acetyltransferase activity	molecular_function	GO:0004092
2861253	5939	zinc ion binding	molecular_function	GO:0008270
2861254	9710	oxidoreductase activity	molecular_function	GO:0016491
2861254	9493	antioxidant activity	molecular_function	GO:0016209
2861254	25163	peroxiredoxin activity	molecular_function	GO:0051920
2861260	4556	translation	biological_process	GO:0006412
2861260	4025	ribosome	cellular_component	GO:0005840
2861260	3827	intracellular	cellular_component	GO:0005622
2861260	2227	structural constituent of ribosome	molecular_function	GO:0003735
2861272	5939	zinc ion binding	molecular_function	GO:0008270
2861273	3727	protein binding	molecular_function	GO:0005515
2861275	4995	exocytosis	biological_process	GO:0006887
2861275	144	exocyst	cellular_component	GO:0000145
2861292	5939	zinc ion binding	molecular_function	GO:0008270
2861303	5939	zinc ion binding	molecular_function	GO:0008270
2861334	9320	membrane	cellular_component	GO:0016020
2861334	2290	catalytic activity	molecular_function	GO:0003824
2861334	19277	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	molecular_function	GO:0043813
2861334	19276	phosphatidylinositol-4-phosphate phosphatase activity	molecular_function	GO:0043812
2861334	19191	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	molecular_function	GO:0043726
2861334	13239	inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity	molecular_function	GO:0030352
2861334	13238	inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity	molecular_function	GO:0030351
2861334	11471	transmembrane receptor protein phosphatase activity	molecular_function	GO:0019198
2861334	11457	NADP phosphatase activity	molecular_function	GO:0019178
2861334	11454	alpha-ribazole-5'-P phosphatase activity	molecular_function	GO:0019175
2861334	10316	inositol-1,3,4-trisphosphate 4-phosphatase activity	molecular_function	GO:0017161
2861334	10185	MAP kinase tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0017017
2861334	9583	inositol bisphosphate phosphatase activity	molecular_function	GO:0016312
2861334	6581	phosphohistidine phosphatase activity	molecular_function	GO:0008969
2861334	6224	JUN kinase phosphatase activity	molecular_function	GO:0008579
2861334	5996	protein tyrosine/threonine phosphatase activity	molecular_function	GO:0008330
2861334	5817	protein tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0008138
2861334	888	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	molecular_function	GO:0001668
2861382	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2861382	3838	nucleus	cellular_component	GO:0005634
2861386	5830	metabolic process	biological_process	GO:0008152
2861386	3930	cytoplasm	cellular_component	GO:0005737
2861386	2770	glutathione transferase activity	molecular_function	GO:0004364
2861404	17777	ribosome biogenesis and assembly	biological_process	GO:0042254
2861404	3838	nucleus	cellular_component	GO:0005634
2861509	3736	ATP binding	molecular_function	GO:0005524
2861509	2792	helicase activity	molecular_function	GO:0004386
2861509	2175	nucleic acid binding	molecular_function	GO:0003676
2861509	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2861509	4468	DNA recombination	biological_process	GO:0006310
2861515	3838	nucleus	cellular_component	GO:0005634
2861515	2175	nucleic acid binding	molecular_function	GO:0003676
2861516	162	nucleotide binding	molecular_function	GO:0000166
2861519	5830	metabolic process	biological_process	GO:0008152
2861519	3930	cytoplasm	cellular_component	GO:0005737
2861519	2770	glutathione transferase activity	molecular_function	GO:0004364
2861544	4273	malate metabolic process	biological_process	GO:0006108
2861544	2863	malic enzyme activity	molecular_function	GO:0004470
2861544	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
2861544	24535	NAD binding	molecular_function	GO:0051287
2861544	2865	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity	molecular_function	GO:0004473
2861560	3838	nucleus	cellular_component	GO:0005634
2861560	10375	histone-lysine N-methyltransferase activity	molecular_function	GO:0018024
2861589	11290	guanyl nucleotide binding	molecular_function	GO:0019001
2861589	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
2861589	3228	signal transducer activity	molecular_function	GO:0004871
2861589	5250	signal transduction	biological_process	GO:0007165
2861596	4420	DNA metabolic process	biological_process	GO:0006259
2861596	3838	nucleus	cellular_component	GO:0005634
2861596	3727	protein binding	molecular_function	GO:0005515
2861596	2909	nuclease activity	molecular_function	GO:0004518
2861596	2176	DNA binding	molecular_function	GO:0003677
2861596	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
2861596	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
2861663	4420	DNA metabolic process	biological_process	GO:0006259
2861663	3838	nucleus	cellular_component	GO:0005634
2861663	3727	protein binding	molecular_function	GO:0005515
2861663	2909	nuclease activity	molecular_function	GO:0004518
2861663	2176	DNA binding	molecular_function	GO:0003677
2861679	21296	metal ion transmembrane transporter activity	molecular_function	GO:0046873
2861679	12906	metal ion transport	biological_process	GO:0030001
2861679	9320	membrane	cellular_component	GO:0016020
2861695	5939	zinc ion binding	molecular_function	GO:0008270
2861695	2175	nucleic acid binding	molecular_function	GO:0003676
2861695	3827	intracellular	cellular_component	GO:0005622
2861697	9985	hydrolase activity	molecular_function	GO:0016787
2861697	5907	metalloexopeptidase activity	molecular_function	GO:0008235
2861697	4639	proteolysis	biological_process	GO:0006508
2861697	6110	X-Pro aminopeptidase activity	molecular_function	GO:0008451
2861706	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
2861706	4556	translation	biological_process	GO:0006412
2861706	3930	cytoplasm	cellular_component	GO:0005737
2861706	3736	ATP binding	molecular_function	GO:0005524
2861706	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
2861706	162	nucleotide binding	molecular_function	GO:0000166
2861706	4571	isoleucyl-tRNA aminoacylation	biological_process	GO:0006428
2861706	3182	isoleucine-tRNA ligase activity	molecular_function	GO:0004822
2861706	2290	catalytic activity	molecular_function	GO:0003824
2861711	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
2861711	4556	translation	biological_process	GO:0006412
2861711	3930	cytoplasm	cellular_component	GO:0005737
2861711	3736	ATP binding	molecular_function	GO:0005524
2861711	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
2861711	162	nucleotide binding	molecular_function	GO:0000166
2861711	4576	prolyl-tRNA aminoacylation	biological_process	GO:0006433
2861711	3187	proline-tRNA ligase activity	molecular_function	GO:0004827
2861721	3737	GTP binding	molecular_function	GO:0005525
2861730	9710	oxidoreductase activity	molecular_function	GO:0016491
2861730	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
2861730	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
2861730	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
2861730	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
2861730	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
2861730	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
2861730	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
2861730	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
2861730	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
2861730	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
2861730	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
2861730	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
2861730	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
2861730	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
2861730	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
2861730	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
2861730	10891	fluorene oxygenase activity	molecular_function	GO:0018585
2861738	19908	regulation of transcription	biological_process	GO:0045449
2861738	13391	transcription regulator activity	molecular_function	GO:0030528
2861738	3838	nucleus	cellular_component	GO:0005634
2861739	9985	hydrolase activity	molecular_function	GO:0016787
2861743	5939	zinc ion binding	molecular_function	GO:0008270
2861743	3727	protein binding	molecular_function	GO:0005515
2861743	3827	intracellular	cellular_component	GO:0005622
2861743	2175	nucleic acid binding	molecular_function	GO:0003676
2861746	9320	membrane	cellular_component	GO:0016020
2861752	4693	L-serine metabolic process	biological_process	GO:0006563
2861752	4674	glycine metabolic process	biological_process	GO:0006544
2861752	2778	glycine hydroxymethyltransferase activity	molecular_function	GO:0004372
2861761	4143	carbohydrate metabolic process	biological_process	GO:0005975
2861761	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
2861761	4200	chitin catabolic process	biological_process	GO:0006032
2861761	2946	chitinase activity	molecular_function	GO:0004568
2861761	6462	endochitinase activity	molecular_function	GO:0008843
2861769	3727	protein binding	molecular_function	GO:0005515
2861781	9940	transferase activity	molecular_function	GO:0016740
2861781	5830	metabolic process	biological_process	GO:0008152
2861781	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
2861781	9967	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
2861781	6667	biosynthetic process	biological_process	GO:0009058
2861781	2800	histidinol-phosphate transaminase activity	molecular_function	GO:0004400
2861781	110	histidine biosynthetic process	biological_process	GO:0000105
2861794	24535	NAD binding	molecular_function	GO:0051287
2861794	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
2861794	5830	metabolic process	biological_process	GO:0008152
2861794	22441	cofactor binding	molecular_function	GO:0048037
2861809	5939	zinc ion binding	molecular_function	GO:0008270
2861809	3727	protein binding	molecular_function	GO:0005515
2861809	3708	binding	molecular_function	GO:0005488
2861809	3129	stearoyl-CoA 9-desaturase activity	molecular_function	GO:0004768
2861819	9320	membrane	cellular_component	GO:0016020
2861819	9237	nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process	GO:0015931
2861819	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205
2861853	3708	binding	molecular_function	GO:0005488
2861875	13828	mismatched DNA binding	molecular_function	GO:0030983
2861875	4457	mismatch repair	biological_process	GO:0006298
2861875	3736	ATP binding	molecular_function	GO:0005524
2861875	15137	MutSbeta complex	cellular_component	GO:0032302
2861875	15136	MutSalpha complex	cellular_component	GO:0032301
2861897	9321	integral to membrane	cellular_component	GO:0016021
2861897	23921	coenzyme binding	molecular_function	GO:0050662
2861897	9242	coenzyme A metabolic process	biological_process	GO:0015936
2861897	2818	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function	GO:0004420
2861897	23920	NADP binding	molecular_function	GO:0050661
2861897	5967	isoprenoid biosynthetic process	biological_process	GO:0008299
2861897	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
2861905	3708	binding	molecular_function	GO:0005488
2861908	5907	metalloexopeptidase activity	molecular_function	GO:0008235
2861908	4639	proteolysis	biological_process	GO:0006508
2861908	13038	manganese ion binding	molecular_function	GO:0030145
2861908	6110	X-Pro aminopeptidase activity	molecular_function	GO:0008451
2861908	2681	X-Pro dipeptidase activity	molecular_function	GO:0004251
2861926	4420	DNA metabolic process	biological_process	GO:0006259
2861926	3891	chromosome	cellular_component	GO:0005694
2861926	3736	ATP binding	molecular_function	GO:0005524
2861926	24525	chromosome organization and biogenesis	biological_process	GO:0051276
2861926	3727	protein binding	molecular_function	GO:0005515
2861936	9710	oxidoreductase activity	molecular_function	GO:0016491
2861936	4283	electron transport	biological_process	GO:0006118
2861942	4591	protein folding	biological_process	GO:0006457
2861942	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
2861942	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
2861942	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
2861942	2975	cyclophilin	molecular_function	GO:0004600
2861957	4143	carbohydrate metabolic process	biological_process	GO:0005975
2861957	2290	catalytic activity	molecular_function	GO:0003824
2861965	2476	aldehyde reductase activity	molecular_function	GO:0004032
2861968	3737	GTP binding	molecular_function	GO:0005525
2861968	2378	GTPase activity	molecular_function	GO:0003924
2861968	6200	dynamin GTPase activity	molecular_function	GO:0008549
2861974	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
2861974	4143	carbohydrate metabolic process	biological_process	GO:0005975
2861974	2290	catalytic activity	molecular_function	GO:0003824
2861979	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
2861979	2483	amidase activity	molecular_function	GO:0004040
2861984	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
2861984	6100	3'(2'),5'-bisphosphate nucleotidase activity	molecular_function	GO:0008441
2861984	4907	sulfur metabolic process	biological_process	GO:0006790
2861998	3737	GTP binding	molecular_function	GO:0005525
2861998	2378	GTPase activity	molecular_function	GO:0003924
2861998	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
2861998	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
2861998	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
2861998	9684	pyrophosphatase activity	molecular_function	GO:0016462
2861998	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
2861998	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
2861998	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
2861998	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
2861998	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
2861998	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
2861999	9710	oxidoreductase activity	molecular_function	GO:0016491
2861999	5830	metabolic process	biological_process	GO:0008152
2862001	9710	oxidoreductase activity	molecular_function	GO:0016491
2862001	5830	metabolic process	biological_process	GO:0008152
2862017	9321	integral to membrane	cellular_component	GO:0016021
2862017	3032	prenyltransferase activity	molecular_function	GO:0004659
2862017	21709	4-hydroxybenzoate nonaprenyltransferase activity	molecular_function	GO:0047293
2862045	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
2862045	3827	intracellular	cellular_component	GO:0005622
2862045	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
2862050	12251	heme binding	molecular_function	GO:0020037
2862050	4283	electron transport	biological_process	GO:0006118
2862050	3721	iron ion binding	molecular_function	GO:0005506
2862050	2888	monooxygenase activity	molecular_function	GO:0004497
2862050	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
2862062	5794	nicotinamide N-methyltransferase activity	molecular_function	GO:0008112
2862068	19908	regulation of transcription	biological_process	GO:0045449
2862068	13391	transcription regulator activity	molecular_function	GO:0030528
2862068	3838	nucleus	cellular_component	GO:0005634
2862088	3824	cell wall	cellular_component	GO:0005618
2862088	3531	structural constituent of cell wall	molecular_function	GO:0005199
2862094	4927	transport	biological_process	GO:0006810
2862094	3935	mitochondrial inner membrane	cellular_component	GO:0005743
2862094	3708	binding	molecular_function	GO:0005488
2862098	2584	dihydrofolate reductase activity	molecular_function	GO:0004146
2862104	9962	transferase activity, transferring pentosyl groups	molecular_function	GO:0016763
2862104	19331	7-cyano-7-deazaguanine tRNA-ribosyltransferase activity	molecular_function	GO:0043867
2862104	10467	NAD(P)-serine ADP-ribosyltransferase activity	molecular_function	GO:0018127
2862104	10461	NAD(P)-asparagine ADP-ribosyltransferase activity	molecular_function	GO:0018121
2862104	10420	NAD(P)-cysteine ADP-ribosyltransferase activity	molecular_function	GO:0018071
2862104	111	imidazoleglycerol-phosphate synthase activity	molecular_function	GO:0000107
2862108	3052	protein kinase CK2 activity	molecular_function	GO:0004682
2862111	12251	heme binding	molecular_function	GO:0020037
2862111	4283	electron transport	biological_process	GO:0006118
2862111	3721	iron ion binding	molecular_function	GO:0005506
2862111	2888	monooxygenase activity	molecular_function	GO:0004497
2862111	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
2862121	9246	pantothenate biosynthetic process	biological_process	GO:0015940
2862121	2330	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	GO:0003864
2862121	2290	catalytic activity	molecular_function	GO:0003824
2862123	5846	methyltransferase activity	molecular_function	GO:0008168
2862123	5830	metabolic process	biological_process	GO:0008152
2862123	10337	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	biological_process	GO:0017183
2862123	2602	diphthine synthase activity	molecular_function	GO:0004164
2862124	10145	thiol oxidase activity	molecular_function	GO:0016972
2862125	4565	aspartyl-tRNA aminoacylation	biological_process	GO:0006422
2862125	4556	translation	biological_process	GO:0006412
2862125	3930	cytoplasm	cellular_component	GO:0005737
2862125	3736	ATP binding	molecular_function	GO:0005524
2862125	3175	aspartate-tRNA ligase activity	molecular_function	GO:0004815
2862125	162	nucleotide binding	molecular_function	GO:0000166
2862125	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
2862125	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
2862125	2175	nucleic acid binding	molecular_function	GO:0003676
2862125	4564	asparaginyl-tRNA aminoacylation	biological_process	GO:0006421
2862125	3176	asparagine-tRNA ligase activity	molecular_function	GO:0004816
2862151	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2862151	3736	ATP binding	molecular_function	GO:0005524
2862151	3043	protein kinase activity	molecular_function	GO:0004672
2862151	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2862151	3081	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
2862160	3708	binding	molecular_function	GO:0005488
2862161	9320	membrane	cellular_component	GO:0016020
2862167	19030	sequence-specific DNA binding	molecular_function	GO:0043565
2862167	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2862167	3838	nucleus	cellular_component	GO:0005634
2862167	2196	transcription factor activity	molecular_function	GO:0003700
2862200	9495	ammonia ligase activity	molecular_function	GO:0016211
2862200	6667	biosynthetic process	biological_process	GO:0009058
2862200	2290	catalytic activity	molecular_function	GO:0003824
2862208	9710	oxidoreductase activity	molecular_function	GO:0016491
2862239	9321	integral to membrane	cellular_component	GO:0016021
2862267	6667	biosynthetic process	biological_process	GO:0009058
2862267	2290	catalytic activity	molecular_function	GO:0003824
2862267	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
2862267	7026	NAD biosynthetic process	biological_process	GO:0009435
2862269	9985	hydrolase activity	molecular_function	GO:0016787
2862269	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
2862269	6107	N-acetylglucosamine-6-phosphate deacetylase activity	molecular_function	GO:0008448
2862319	9710	oxidoreductase activity	molecular_function	GO:0016491
2862330	9831	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	molecular_function	GO:0016624
2862330	5830	metabolic process	biological_process	GO:0008152
2862330	13821	thiamin pyrophosphate binding	molecular_function	GO:0030976
2862330	4261	glycolysis	biological_process	GO:0006096
2862330	2967	oxoglutarate dehydrogenase (succinyl-transferring) activity	molecular_function	GO:0004591
2862341	3931	mitochondrion	cellular_component	GO:0005739
2862341	2806	holocytochrome-c synthase activity	molecular_function	GO:0004408
2862387	2770	glutathione transferase activity	molecular_function	GO:0004364
2862388	2770	glutathione transferase activity	molecular_function	GO:0004364
2862423	9320	membrane	cellular_component	GO:0016020
2862423	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
2862423	4927	transport	biological_process	GO:0006810
2862423	3736	ATP binding	molecular_function	GO:0005524
2862423	4929	cation transport	biological_process	GO:0006812
2862423	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
2862423	3670	calcium-transporting ATPase activity	molecular_function	GO:0005388
2862443	9985	hydrolase activity	molecular_function	GO:0016787
2862443	6771	nucleotide catabolic process	biological_process	GO:0009166
2862448	4927	transport	biological_process	GO:0006810
2862455	4143	carbohydrate metabolic process	biological_process	GO:0005975
2862455	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
2862459	5939	zinc ion binding	molecular_function	GO:0008270
2862466	9985	hydrolase activity	molecular_function	GO:0016787
2862466	3128	sphingomyelin phosphodiesterase activity	molecular_function	GO:0004767
2862468	12251	heme binding	molecular_function	GO:0020037
2862468	4283	electron transport	biological_process	GO:0006118
2862468	3721	iron ion binding	molecular_function	GO:0005506
2862468	2888	monooxygenase activity	molecular_function	GO:0004497
2862488	5830	metabolic process	biological_process	GO:0008152
2862488	2290	catalytic activity	molecular_function	GO:0003824
2862488	9491	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
2862494	9710	oxidoreductase activity	molecular_function	GO:0016491
2862494	5830	metabolic process	biological_process	GO:0008152
2862495	13038	manganese ion binding	molecular_function	GO:0030145
2862495	9985	hydrolase activity	molecular_function	GO:0016787
2862495	9684	pyrophosphatase activity	molecular_function	GO:0016462
2862495	3930	cytoplasm	cellular_component	GO:0005737
2862495	2716	exopolyphosphatase activity	molecular_function	GO:0004309
2862519	5939	zinc ion binding	molecular_function	GO:0008270
2862528	12251	heme binding	molecular_function	GO:0020037
2862528	4283	electron transport	biological_process	GO:0006118
2862528	3721	iron ion binding	molecular_function	GO:0005506
2862528	2888	monooxygenase activity	molecular_function	GO:0004497
2862532	2175	nucleic acid binding	molecular_function	GO:0003676
2862536	5939	zinc ion binding	molecular_function	GO:0008270
2862559	4443	base-excision repair	biological_process	GO:0006284
2862559	4440	DNA repair	biological_process	GO:0006281
2862559	2910	endonuclease activity	molecular_function	GO:0004519
2862559	2290	catalytic activity	molecular_function	GO:0003824
2862559	9985	hydrolase activity	molecular_function	GO:0016787
2862559	19198	DNA-3-methyladenine glycosylase III activity	molecular_function	GO:0043733
2862559	11389	DNA N-glycosylase activity	molecular_function	GO:0019104
2862559	10228	single-strand selective uracil DNA N-glycosylase activity	molecular_function	GO:0017065
2862559	3202	uracil DNA N-glycosylase activity	molecular_function	GO:0004844
2862559	502	purine-specific mismatch base pair DNA N-glycosylase activity	molecular_function	GO:0000701
2862576	5830	metabolic process	biological_process	GO:0008152
2862576	2290	catalytic activity	molecular_function	GO:0003824
2862576	6550	nicotinamidase activity	molecular_function	GO:0008936
2862580	9710	oxidoreductase activity	molecular_function	GO:0016491
2862580	5830	metabolic process	biological_process	GO:0008152
2862596	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2862596	3736	ATP binding	molecular_function	GO:0005524
2862596	2175	nucleic acid binding	molecular_function	GO:0003676
2862596	2792	helicase activity	molecular_function	GO:0004386
2862598	3827	intracellular	cellular_component	GO:0005622
2862598	2917	exonuclease activity	molecular_function	GO:0004527
2862598	2175	nucleic acid binding	molecular_function	GO:0003676
2862598	2925	poly(A)-specific ribonuclease activity	molecular_function	GO:0004535
2862599	4443	base-excision repair	biological_process	GO:0006284
2862599	3202	uracil DNA N-glycosylase activity	molecular_function	GO:0004844
2862618	25109	histone demethylase activity (H3-K36 specific)	molecular_function	GO:0051864
2862630	2802	histone acetyltransferase activity	molecular_function	GO:0004402
2862632	9321	integral to membrane	cellular_component	GO:0016021
2862636	6070	CoA-transferase activity	molecular_function	GO:0008410
2862636	5830	metabolic process	biological_process	GO:0008152
2862636	5930	3-oxoacid CoA-transferase activity	molecular_function	GO:0008260
2862641	4515	transcription initiation from RNA polymerase II promoter	biological_process	GO:0006367
2862641	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2862641	3868	transcription factor TFIID complex	cellular_component	GO:0005669
2862641	3838	nucleus	cellular_component	GO:0005634
2862641	2198	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
2862641	2176	DNA binding	molecular_function	GO:0003677
2862650	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
2862650	4556	translation	biological_process	GO:0006412
2862650	3930	cytoplasm	cellular_component	GO:0005737
2862650	3736	ATP binding	molecular_function	GO:0005524
2862650	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
2862650	162	nucleotide binding	molecular_function	GO:0000166
2862650	4579	tryptophanyl-tRNA aminoacylation	biological_process	GO:0006436
2862650	3190	tryptophan-tRNA ligase activity	molecular_function	GO:0004830
2862688	5707	microtubule binding	molecular_function	GO:0008017
2862688	3930	cytoplasm	cellular_component	GO:0005737
2862688	222	microtubule cytoskeleton organization and biogenesis	biological_process	GO:0000226
2862693	9321	integral to membrane	cellular_component	GO:0016021
2862693	4927	transport	biological_process	GO:0006810
2862693	3546	transporter activity	molecular_function	GO:0005215
2862699	18659	cation binding	molecular_function	GO:0043169
